datetime,CDD,CWD,Prcp1,SDII,sum,mean,,year,month
1980-10-31,5.0,3.0,35.483870967741936,6.340000000000001,72.92999999999999,2.3525806451612903,6.34,1980,Oct
1980-11-30,9.0,6.0,36.666666666666664,7.739090909090908,89.99,2.9996666666666667,7.73909090909091,1980,Nov
1980-12-31,4.0,5.0,48.38709677419355,6.344666666666665,98.10999999999997,3.164838709677418,6.344666666666666,1980,Dec
1981-01-31,7.0,3.0,32.25806451612903,2.922,33.290000000000006,1.0738709677419356,2.9219999999999997,1981,Jan
1981-02-28,7.0,2.0,39.285714285714285,10.740000000000002,123.96000000000002,4.427142857142858,10.740000000000002,1981,Feb
1981-03-31,6.0,3.0,35.483870967741936,3.8027272727272727,45.800000000000004,1.4774193548387098,3.8027272727272727,1981,Mar
1981-04-30,4.0,3.0,40.0,6.142500000000001,75.62,2.5206666666666666,6.142500000000001,1981,Apr
1981-05-31,5.0,4.0,38.70967741935484,7.5441666666666665,92.43,2.9816129032258067,7.5441666666666665,1981,May
1981-06-30,3.0,2.0,43.333333333333336,8.433846153846154,112.44,3.7479999999999998,8.433846153846154,1981,Jun
1981-07-31,5.0,2.0,32.25806451612903,8.812000000000001,89.16,2.8761290322580644,8.812000000000001,1981,Jul
1981-08-31,5.0,3.0,35.483870967741936,13.373636363636367,150.27000000000004,4.847419354838711,13.373636363636365,1981,Aug
1981-09-30,11.0,3.0,36.666666666666664,7.226363636363636,81.60999999999999,2.720333333333333,7.226363636363637,1981,Sep
1981-10-31,10.0,3.0,32.25806451612903,10.419999999999998,108.13999999999999,3.488387096774193,10.419999999999998,1981,Oct
1981-11-30,5.0,2.0,30.0,10.337777777777779,95.83999999999996,3.194666666666665,10.337777777777777,1981,Nov
1981-12-31,5.0,3.0,38.70967741935484,6.161666666666666,78.82000000000001,2.5425806451612907,6.161666666666666,1981,Dec
1982-01-31,6.0,4.0,38.70967741935484,7.2925,91.05000000000001,2.9370967741935488,7.2924999999999995,1982,Jan
1982-02-28,9.0,4.0,25.0,6.078571428571428,46.74,1.6692857142857143,6.078571428571428,1982,Feb
1982-03-31,7.0,4.0,45.16129032258064,7.962142857142857,112.94999999999999,3.6435483870967738,7.962142857142857,1982,Mar
1982-04-30,9.0,2.0,20.0,6.883333333333334,46.099999999999994,1.5366666666666664,6.883333333333334,1982,Apr
1982-05-31,7.0,2.0,19.35483870967742,2.5450000000000004,17.76,0.5729032258064517,2.5450000000000004,1982,May
1982-06-30,5.0,3.0,43.333333333333336,6.142307692307693,83.83,2.7943333333333333,6.142307692307693,1982,Jun
1982-07-31,5.0,2.0,29.03225806451613,7.181111111111111,66.85,2.1564516129032256,7.181111111111111,1982,Jul
1982-08-31,7.0,2.0,30.0,11.533333333333335,108.1,3.603333333333333,11.533333333333335,1982,Aug
1982-09-30,7.0,3.0,30.0,10.673333333333334,98.28,3.2760000000000002,10.673333333333334,1982,Sep
1982-10-31,11.0,2.0,19.35483870967742,4.3999999999999995,29.930000000000003,0.965483870967742,4.3999999999999995,1982,Oct
1982-11-30,8.0,4.0,40.0,9.396363636363638,109.75999999999998,3.658666666666666,8.696666666666667,1982,Nov
1982-12-31,4.0,4.0,48.38709677419355,5.095333333333333,79.83,2.5751612903225807,5.095333333333333,1982,Dec
1983-01-31,5.0,3.0,35.483870967741936,6.380909090909091,72.97999999999999,2.3541935483870966,6.380909090909091,1983,Jan
1983-02-28,6.0,3.0,32.142857142857146,8.581111111111111,79.16999999999999,2.8274999999999997,8.581111111111111,1983,Feb
1983-03-31,7.0,4.0,32.25806451612903,6.0600000000000005,63.980000000000004,2.0638709677419356,6.0600000000000005,1983,Mar
1983-04-30,3.0,3.0,46.666666666666664,11.262142857142859,162.59,5.419666666666667,11.262142857142859,1983,Apr
1983-05-31,4.0,4.0,48.38709677419355,9.366666666666667,143.04,4.614193548387097,9.366666666666667,1983,May
1983-06-30,6.0,3.0,33.33333333333333,4.048,42.839999999999996,1.428,4.048,1983,Jun
1983-07-31,4.0,3.0,35.483870967741936,6.177272727272726,72.05999999999999,2.324516129032258,6.177272727272726,1983,Jul
1983-08-31,9.0,2.0,19.35483870967742,5.606666666666666,36.779999999999994,1.1864516129032256,5.606666666666666,1983,Aug
1983-09-30,8.0,3.0,20.0,13.000000000000002,80.52,2.6839999999999997,13.000000000000002,1983,Sep
1983-10-31,8.0,3.0,25.806451612903224,10.7525,89.64999999999999,2.8919354838709674,10.7525,1983,Oct
1983-11-30,4.0,4.0,50.0,14.125333333333332,213.64999999999998,7.121666666666666,14.125333333333332,1983,Nov
1983-12-31,3.0,3.0,45.16129032258064,12.936428571428573,185.48000000000008,5.983225806451616,12.936428571428573,1983,Dec
1984-01-31,4.0,3.0,45.16129032258064,3.237142857142857,49.71000000000001,1.6035483870967744,3.237142857142857,1984,Jan
1984-02-29,5.0,2.0,34.48275862068966,7.971000000000001,82.83000000000001,2.8562068965517247,7.971000000000001,1984,Feb
1984-03-31,9.0,2.0,29.03225806451613,4.771111111111111,45.2,1.4580645161290324,4.771111111111112,1984,Mar
1984-04-30,6.0,4.0,33.33333333333333,7.868,81.07000000000001,2.7023333333333337,7.868,1984,Apr
1984-05-31,7.0,2.0,35.483870967741936,10.954545454545453,124.81000000000002,4.026129032258065,10.954545454545453,1984,May
1984-06-30,15.0,2.0,13.793103448275861,11.555,50.04999999999999,1.7258620689655169,11.555,1984,Jun
1984-07-31,7.0,2.0,19.35483870967742,10.01,64.74,2.0883870967741935,10.01,1984,Jul
1984-08-31,5.0,2.0,32.25806451612903,11.575999999999999,117.3,3.7838709677419353,11.575999999999999,1984,Aug
1984-09-30,9.0,2.0,20.0,4.723333333333334,32.49999999999999,1.083333333333333,4.723333333333334,1984,Sep
1984-10-31,10.0,3.0,22.58064516129032,7.127142857142857,52.08,1.68,7.127142857142857,1984,Oct
1984-11-30,5.0,4.0,36.666666666666664,8.223636363636365,94.62999999999997,3.1543333333333323,8.223636363636361,1984,Nov
1984-12-31,3.0,5.0,51.61290322580645,7.64375,126.24999999999999,4.07258064516129,7.643749999999999,1984,Dec
1985-01-31,5.0,3.0,41.935483870967744,4.980769230769232,68.09000000000002,2.1964516129032265,4.980769230769231,1985,Jan
1985-02-28,4.0,3.0,46.42857142857143,5.866153846153848,79.75000000000001,2.848214285714286,5.866153846153848,1985,Feb
1985-03-31,9.0,2.0,32.25806451612903,11.524000000000001,117.83999999999997,3.8012903225806443,11.524000000000001,1985,Mar
1985-04-30,7.0,3.0,36.666666666666664,5.683636363636364,66.39,2.213,5.683636363636364,1985,Apr
1985-05-31,5.0,4.0,32.25806451612903,4.191,46.28,1.4929032258064516,4.191,1985,May
1985-06-30,4.0,4.0,43.333333333333336,7.571538461538462,100.00999999999999,3.3336666666666663,7.571538461538462,1985,Jun
1985-07-31,10.0,2.0,32.25806451612903,6.946,71.03999999999999,2.2916129032258064,6.946,1985,Jul
1985-08-31,7.0,3.0,22.58064516129032,11.425714285714287,82.24000000000001,2.652903225806452,11.425714285714287,1985,Aug
1985-09-30,13.0,4.0,26.666666666666668,9.19625,74.77,2.4923333333333333,9.19625,1985,Sep
1985-10-31,6.0,2.0,41.935483870967744,6.762307692307692,89.55,2.888709677419355,6.762307692307692,1985,Oct
1985-11-30,6.0,6.0,46.666666666666664,5.6957142857142875,81.77999999999999,2.7259999999999995,5.695714285714287,1985,Nov
1985-12-31,4.0,5.0,54.83870967741935,5.000000000000001,89.61000000000001,2.890645161290323,5.000000000000001,1985,Dec
1986-01-31,6.0,4.0,41.935483870967744,9.582307692307692,130.05,4.195161290322581,9.582307692307692,1986,Jan
1986-02-28,6.0,2.0,35.714285714285715,5.09,54.78,1.9564285714285714,5.09,1986,Feb
1986-03-31,6.0,4.0,38.70967741935484,6.02,76.70999999999998,2.4745161290322573,6.02,1986,Mar
1986-04-30,9.0,4.0,26.666666666666668,6.348749999999999,52.81,1.7603333333333333,6.34875,1986,Apr
1986-05-31,7.0,6.0,48.38709677419355,5.652666666666667,86.83,2.8009677419354837,5.652666666666667,1986,May
1986-06-30,6.0,3.0,36.666666666666664,10.850909090909092,120.89999999999999,4.029999999999999,10.850909090909092,1986,Jun
1986-07-31,8.0,2.0,19.35483870967742,16.01,99.1,3.196774193548387,16.01,1986,Jul
1986-08-31,5.0,5.0,45.16129032258064,9.691428571428572,137.12,4.4232258064516135,9.691428571428572,1986,Aug
1986-09-30,6.0,3.0,26.666666666666668,14.89625,122.82999999999998,4.094333333333333,14.896249999999998,1986,Sep
1986-10-31,11.0,5.0,41.935483870967744,4.524615384615385,61.01,1.9680645161290322,4.524615384615385,1986,Oct
1986-11-30,4.0,2.0,43.333333333333336,6.281538461538462,86.82000000000001,2.894,6.281538461538462,1986,Nov
1986-12-31,8.0,2.0,22.58064516129032,14.934285714285712,110.18999999999993,3.5545161290322556,14.934285714285712,1986,Dec
1987-01-31,6.0,3.0,29.03225806451613,9.60666666666667,91.25999999999999,2.943870967741935,9.606666666666667,1987,Jan
1987-02-28,16.0,4.0,25.0,6.6257142857142854,48.32,1.7257142857142858,6.6257142857142854,1987,Feb
1987-03-31,12.0,3.0,32.25806451612903,5.715999999999999,57.78999999999999,1.8641935483870966,5.715999999999999,1987,Mar
1987-04-30,15.0,4.0,30.0,4.295555555555556,40.620000000000005,1.354,4.295555555555556,1987,Apr
1987-05-31,6.0,2.0,32.25806451612903,5.559,60.18999999999999,1.941612903225806,5.559,1987,May
1987-06-30,9.0,4.0,34.48275862068966,6.945,71.83,2.476896551724138,6.945,1987,Jun
1987-07-31,8.0,1.0,20.0,12.645000000000001,77.97,2.5989999999999998,12.645000000000001,1987,Jul
1987-08-31,10.0,2.0,25.806451612903224,6.76125,57.559999999999995,1.856774193548387,6.76125,1987,Aug
1987-09-30,6.0,3.0,36.666666666666664,10.182727272727272,113.21,3.7736666666666663,10.182727272727274,1987,Sep
1987-10-31,11.0,3.0,29.03225806451613,6.524444444444445,61.559999999999995,1.985806451612903,6.524444444444445,1987,Oct
1987-11-30,7.0,3.0,33.33333333333333,12.628,130.67000000000002,4.355666666666667,12.628,1987,Nov
1987-12-31,8.0,2.0,22.58064516129032,9.031428571428572,68.48999999999998,2.2093548387096766,9.031428571428572,1987,Dec
1988-01-31,4.0,2.0,32.25806451612903,3.053,34.87000000000001,1.1248387096774197,3.053,1988,Jan
1988-02-29,6.0,3.0,55.172413793103445,6.210625,102.03999999999998,3.5186206896551715,6.210624999999999,1988,Feb
1988-03-31,10.0,2.0,19.35483870967742,5.406666666666666,37.06,1.195483870967742,5.406666666666666,1988,Mar
1988-04-30,9.0,4.0,43.333333333333336,6.2361538461538455,84.56,2.8186666666666667,6.2361538461538455,1988,Apr
1988-05-31,10.0,2.0,22.58064516129032,7.358571428571429,54.19,1.7480645161290322,7.358571428571429,1988,May
1988-06-30,21.0,3.0,16.666666666666664,14.414000000000001,75.81,2.527,14.414000000000001,1988,Jun
1988-07-31,9.0,1.0,19.35483870967742,5.368333333333333,35.29,1.1383870967741936,5.368333333333333,1988,Jul
1988-08-31,6.0,5.0,48.38709677419355,10.93,165.18999999999997,5.328709677419353,10.93,1988,Aug
1988-09-30,8.0,2.0,23.333333333333332,6.018571428571429,45.02,1.5006666666666668,6.018571428571429,1988,Sep
1988-10-31,3.0,3.0,41.935483870967744,7.443076923076924,99.66000000000001,3.21483870967742,7.443076923076924,1988,Oct
1988-11-30,6.0,4.0,34.48275862068966,6.586,68.74000000000001,2.3703448275862073,6.586,1988,Nov
1988-12-31,7.0,3.0,35.483870967741936,4.341818181818182,50.690000000000005,1.6351612903225807,4.341818181818183,1988,Dec
1989-01-31,5.0,4.0,35.483870967741936,7.467272727272728,85.50000000000001,2.758064516129033,7.467272727272729,1989,Jan
1989-02-28,6.0,2.0,28.57142857142857,4.50375,40.37,1.4417857142857142,4.50375,1989,Feb
1989-03-31,9.0,4.0,45.16129032258064,6.408571428571429,90.78000000000002,2.928387096774194,6.408571428571429,1989,Mar
1989-04-30,12.0,2.0,30.0,5.963333333333334,56.64,1.8880000000000001,5.963333333333335,1989,Apr
1989-05-31,7.0,4.0,48.38709677419355,5.775333333333333,88.21,2.8454838709677417,5.775333333333333,1989,May
1989-06-30,8.0,2.0,26.666666666666668,10.485,88.42000000000002,2.947333333333334,10.485,1989,Jun
1989-07-31,15.0,2.0,22.58064516129032,4.502857142857144,32.42,1.0458064516129033,4.502857142857144,1989,Jul
1989-08-31,10.0,3.0,32.25806451612903,11.902000000000001,125.16000000000003,4.03741935483871,11.902000000000001,1989,Aug
1989-09-30,12.0,3.0,23.333333333333332,8.234285714285715,60.900000000000006,2.0300000000000002,8.234285714285715,1989,Sep
1989-10-31,8.0,6.0,40.0,5.451666666666667,67.47,2.249,5.451666666666667,1989,Oct
1989-11-30,3.0,9.0,70.0,9.361904761904762,198.34000000000003,6.611333333333334,9.361904761904762,1989,Nov
1989-12-31,9.0,2.0,25.806451612903224,7.1525,61.93,1.997741935483871,7.152500000000001,1989,Dec
1990-01-31,3.0,5.0,58.06451612903226,5.6755555555555555,104.69,3.3770967741935483,5.6755555555555555,1990,Jan
1990-02-28,4.0,5.0,42.857142857142854,7.8325000000000005,96.14,3.4335714285714287,7.8325000000000005,1990,Feb
1990-03-31,11.0,2.0,25.806451612903224,5.93,51.339999999999996,1.6561290322580644,5.93,1990,Mar
1990-04-30,4.0,4.0,43.333333333333336,8.16,109.63000000000002,3.654333333333334,8.160000000000004,1990,Apr
1990-05-31,10.0,2.0,25.806451612903224,9.82125,83.83000000000001,2.704193548387097,9.821250000000001,1990,May
1990-06-30,5.0,3.0,43.333333333333336,5.451538461538462,74.09,2.469666666666667,5.451538461538461,1990,Jun
1990-07-31,7.0,2.0,35.483870967741936,12.298181818181815,137.07000000000002,4.421612903225808,12.298181818181815,1990,Jul
1990-08-31,8.0,3.0,29.03225806451613,9.516666666666666,87.55,2.824193548387097,9.516666666666666,1990,Aug
1990-09-30,7.0,2.0,23.333333333333332,11.262857142857143,84.50999999999999,2.8169999999999997,11.262857142857143,1990,Sep
1990-10-31,6.0,6.0,54.83870967741935,7.2,124.53999999999999,4.01741935483871,7.2,1990,Oct
1990-11-30,4.0,3.0,33.33333333333333,9.432,98.22000000000001,3.2740000000000005,9.431999999999999,1990,Nov
1990-12-31,8.0,4.0,41.935483870967744,12.573846153846155,166.18,5.360645161290323,12.573846153846155,1990,Dec
1991-01-31,4.0,7.0,51.61290322580645,6.448125,105.31999999999995,3.397419354838708,6.448124999999998,1991,Jan
1991-02-28,12.0,4.0,32.142857142857146,6.834444444444445,64.86999999999998,2.3167857142857136,6.834444444444443,1991,Feb
1991-03-31,10.0,7.0,41.935483870967744,7.938461538461539,104.95,3.385483870967742,7.938461538461539,1991,Mar
1991-04-30,6.0,4.0,40.0,10.484166666666667,128.01000000000002,4.267,10.484166666666667,1991,Apr
1991-05-31,9.0,2.0,29.03225806451613,10.33222222222222,95.08,3.067096774193548,10.33222222222222,1991,May
1991-06-30,11.0,2.0,16.666666666666664,7.19,38.09,1.2696666666666667,7.19,1991,Jun
1991-07-31,7.0,3.0,29.03225806451613,9.764444444444445,89.91999999999999,2.9006451612903223,9.764444444444443,1991,Jul
1991-08-31,7.0,2.0,35.483870967741936,10.368181818181819,116.41000000000003,3.7551612903225813,10.368181818181819,1991,Aug
1991-09-30,5.0,2.0,33.33333333333333,7.089000000000001,73.96,2.465333333333333,7.089,1991,Sep
1991-10-31,4.0,3.0,41.935483870967744,5.601538461538462,75.44,2.4335483870967742,5.601538461538462,1991,Oct
1991-11-30,10.0,2.0,26.666666666666668,4.0287500000000005,34.800000000000004,1.1600000000000001,4.0287500000000005,1991,Nov
1991-12-31,4.0,4.0,41.935483870967744,6.328461538461538,84.72,2.7329032258064516,6.328461538461538,1991,Dec
1992-01-31,5.0,3.0,38.70967741935484,8.683333333333332,108.88,3.512258064516129,8.683333333333332,1992,Jan
1992-02-29,3.0,3.0,48.275862068965516,8.494285714285715,121.12000000000002,4.176551724137932,8.494285714285715,1992,Feb
1992-03-31,8.0,3.0,32.25806451612903,8.009,82.75,2.6693548387096775,8.009,1992,Mar
1992-04-30,8.0,2.0,20.0,7.918333333333333,51.550000000000004,1.7183333333333335,7.918333333333333,1992,Apr
1992-05-31,7.0,2.0,25.806451612903224,7.17,59.749999999999986,1.9274193548387093,7.17,1992,May
1992-06-30,5.0,2.0,30.0,8.586666666666666,80.85,2.695,8.586666666666666,1992,Jun
1992-07-31,6.0,4.0,41.935483870967744,10.818461538461538,143.12,4.6167741935483875,10.81846153846154,1992,Jul
1992-08-31,16.0,2.0,25.806451612903224,8.7275,74.14,2.3916129032258064,8.7275,1992,Aug
1992-09-30,6.0,2.0,30.0,12.373333333333333,112.81000000000003,3.7603333333333344,12.373333333333335,1992,Sep
1992-10-31,8.0,2.0,25.806451612903224,10.1025,84.1,2.7129032258064516,10.1025,1992,Oct
1992-11-30,4.0,4.0,50.0,7.337333333333333,113.16999999999999,3.772333333333333,7.337333333333333,1992,Nov
1992-12-31,9.0,2.0,25.806451612903224,3.4425,32.82000000000001,1.0587096774193552,3.4425000000000003,1992,Dec
1993-01-31,4.0,4.0,54.83870967741935,7.877058823529412,136.14999999999998,4.391935483870967,7.877058823529412,1993,Jan
1993-02-28,5.0,3.0,35.714285714285715,8.411,87.70999999999998,3.1324999999999994,8.411000000000001,1993,Feb
1993-03-31,10.0,4.0,35.483870967741936,8.341818181818182,93.21999999999997,3.0070967741935473,8.341818181818182,1993,Mar
1993-04-30,6.0,5.0,46.666666666666664,12.021428571428574,170.61000000000004,5.687000000000001,12.021428571428574,1993,Apr
1993-05-31,5.0,3.0,32.25806451612903,8.771,92.51,2.984193548387097,8.771,1993,May
1993-06-30,8.0,5.0,36.666666666666664,8.57090909090909,98.13000000000001,3.2710000000000004,8.57090909090909,1993,Jun
1993-07-31,7.0,3.0,29.03225806451613,10.197777777777778,94.33999999999999,3.0432258064516127,10.197777777777778,1993,Jul
1993-08-31,5.0,2.0,35.483870967741936,4.044545454545454,46.78,1.5090322580645161,4.044545454545455,1993,Aug
1993-09-30,7.0,3.0,33.33333333333333,12.597,127.41000000000001,4.247000000000001,12.597000000000003,1993,Sep
1993-10-31,5.0,4.0,45.16129032258064,9.086428571428572,128.74,4.152903225806452,9.086428571428572,1993,Oct
1993-11-30,7.0,3.0,33.33333333333333,10.450999999999999,109.97999999999998,3.665999999999999,10.450999999999999,1993,Nov
1993-12-31,10.0,4.0,35.483870967741936,7.241818181818181,83.44999999999996,2.6919354838709664,7.24181818181818,1993,Dec
1994-01-31,5.0,2.0,35.483870967741936,9.894545454545455,113.82000000000002,3.671612903225807,9.894545454545455,1994,Jan
1994-02-28,5.0,3.0,32.142857142857146,10.047777777777776,93.85999999999999,3.3521428571428564,10.047777777777776,1994,Feb
1994-03-31,4.0,2.0,38.70967741935484,6.6225,82.4,2.6580645161290324,6.622499999999999,1994,Mar
1994-04-30,8.0,3.0,36.666666666666664,9.835454545454546,111.82999999999997,3.7276666666666656,9.835454545454546,1994,Apr
1994-05-31,6.0,4.0,41.935483870967744,7.89923076923077,106.09,3.422258064516129,7.899230769230769,1994,May
1994-06-30,6.0,3.0,40.0,12.253333333333332,149.7,4.989999999999999,12.253333333333332,1994,Jun
1994-07-31,4.0,2.0,35.483870967741936,4.805454545454546,53.8,1.7354838709677418,4.805454545454546,1994,Jul
1994-08-31,9.0,2.0,29.03225806451613,9.494444444444445,89.51999999999998,2.8877419354838705,9.494444444444445,1994,Aug
1994-09-30,5.0,4.0,43.333333333333336,5.311538461538461,71.27,2.3756666666666666,5.311538461538461,1994,Sep
1994-10-31,8.0,3.0,19.35483870967742,3.3266666666666667,21.839999999999996,0.7045161290322579,3.3266666666666667,1994,Oct
1994-11-30,5.0,3.0,34.48275862068966,6.894999999999999,72.38,2.495862068965517,6.894999999999999,1994,Nov
1994-12-31,10.0,3.0,32.25806451612903,6.9990000000000006,72.51999999999998,2.339354838709677,6.999,1994,Dec
1995-01-31,7.0,4.0,51.61290322580645,9.119333333333335,140.67000000000002,4.537741935483871,8.611875000000001,1995,Jan
1995-02-28,5.0,3.0,42.857142857142854,6.206666666666666,77.31,2.761071428571429,6.206666666666666,1995,Feb
1995-03-31,9.0,5.0,38.70967741935484,4.515833333333334,56.790000000000006,1.831935483870968,4.515833333333334,1995,Mar
1995-04-30,7.0,2.0,26.666666666666668,8.872499999999999,74.86999999999999,2.4956666666666663,8.872499999999999,1995,Apr
1995-05-31,5.0,3.0,35.483870967741936,7.502727272727274,85.70000000000002,2.7645161290322586,7.502727272727273,1995,May
1995-06-30,19.0,1.0,6.896551724137931,3.7,8.84,0.30482758620689654,3.7,1995,Jun
1995-07-31,7.0,4.0,38.70967741935484,10.390833333333333,126.51999999999998,4.081290322580645,10.390833333333333,1995,Jul
1995-08-31,15.0,4.0,29.03225806451613,14.513333333333334,131.56,4.243870967741936,14.513333333333334,1995,Aug
1995-09-30,6.0,2.0,23.333333333333332,8.814285714285713,62.59999999999999,2.0866666666666664,8.814285714285713,1995,Sep
1995-10-31,8.0,3.0,27.586206896551722,5.7787500000000005,49.41,1.7037931034482758,5.77875,1995,Oct
1995-11-30,3.0,6.0,50.0,10.301333333333334,157.64000000000001,5.254666666666667,10.301333333333334,1995,Nov
1995-12-31,4.0,4.0,45.16129032258064,8.093571428571428,116.69999999999996,3.764516129032257,8.093571428571426,1995,Dec
1996-01-31,8.0,2.0,22.58064516129032,10.73,81.32999999999998,2.6235483870967737,10.73,1996,Jan
1996-02-29,6.0,3.0,37.93103448275862,6.993636363636364,78.89000000000001,2.7203448275862074,6.993636363636364,1996,Feb
1996-03-31,11.0,3.0,25.806451612903224,2.34875,22.550000000000004,0.7274193548387098,2.34875,1996,Mar
1996-04-30,5.0,8.0,63.33333333333333,9.916842105263159,190.75,6.358333333333333,9.916842105263159,1996,Apr
1996-05-31,9.0,3.0,22.58064516129032,13.20142857142857,98.00999999999999,3.161612903225806,13.20142857142857,1996,May
1996-06-30,8.0,5.0,46.666666666666664,4.785714285714286,70.22,2.3406666666666665,4.785714285714286,1996,Jun
1996-07-31,8.0,3.0,29.03225806451613,12.030000000000001,111.04999999999998,3.5822580645161284,12.029999999999998,1996,Jul
1996-08-31,13.0,2.0,16.129032258064516,4.414,24.590000000000003,0.793225806451613,4.414,1996,Aug
1996-09-30,8.0,5.0,43.333333333333336,9.160769230769231,119.39,3.9796666666666667,9.160769230769231,1996,Sep
1996-10-31,7.0,4.0,25.806451612903224,9.399999999999999,77.75999999999999,2.5083870967741935,9.399999999999999,1996,Oct
1996-11-30,8.0,3.0,20.689655172413794,12.526666666666666,80.77000000000001,2.785172413793104,12.526666666666666,1996,Nov
1996-12-31,5.0,4.0,51.61290322580645,6.351875,106.70000000000002,3.441935483870968,6.351875,1996,Dec
1997-01-31,3.0,5.0,54.83870967741935,8.607647058823531,149.09,4.809354838709678,8.607647058823531,1997,Jan
1997-02-28,4.0,4.0,57.14285714285714,8.120625,132.0,4.714285714285714,8.120624999999999,1997,Feb
1997-03-31,3.0,3.0,41.935483870967744,9.55923076923077,127.14999999999998,4.1016129032258055,9.559230769230771,1997,Mar
1997-04-30,8.0,2.0,26.666666666666668,13.858571428571429,99.12,3.3040000000000003,12.25125,1997,Apr
1997-05-31,13.0,2.0,25.806451612903224,9.501249999999999,80.40999999999998,2.593870967741935,9.50125,1997,May
1997-06-30,15.0,3.0,17.24137931034483,7.678,39.669999999999995,1.3679310344827584,7.678,1997,Jun
1997-07-31,11.0,3.0,32.25806451612903,13.9,140.19999999999996,4.522580645161289,13.9,1997,Jul
1997-08-31,8.0,3.0,32.25806451612903,10.881,110.09,3.551290322580645,10.881,1997,Aug
1997-09-30,5.0,2.0,33.33333333333333,9.412,95.96,3.1986666666666665,9.412,1997,Sep
1997-10-31,7.0,4.0,29.03225806451613,5.325555555555556,51.82,1.6716129032258065,5.325555555555556,1997,Oct
1997-11-30,4.0,4.0,56.666666666666664,6.07764705882353,105.19999999999999,3.5066666666666664,6.07764705882353,1997,Nov
1997-12-31,8.0,2.0,29.03225806451613,7.7811111111111115,72.4,2.335483870967742,7.7811111111111115,1997,Dec
1998-01-31,6.0,5.0,38.70967741935484,10.754166666666665,132.35,4.269354838709678,10.754166666666665,1998,Jan
1998-02-28,11.0,2.0,21.428571428571427,8.888333333333334,54.050000000000004,1.930357142857143,8.888333333333334,1998,Feb
1998-03-31,3.0,5.0,51.61290322580645,9.055,147.69000000000005,4.764193548387099,9.055,1998,Mar
1998-04-30,12.0,3.0,23.333333333333332,5.187142857142857,38.059999999999995,1.2686666666666666,5.187142857142857,1998,Apr
1998-05-31,13.0,4.0,22.58064516129032,7.197142857142857,54.14000000000001,1.7464516129032261,7.197142857142857,1998,May
1998-06-30,9.0,6.0,33.33333333333333,7.525,79.61,2.6536666666666666,7.525,1998,Jun
1998-07-31,5.0,4.0,40.0,7.695,93.57999999999998,3.1193333333333326,7.694999999999999,1998,Jul
1998-08-31,9.0,2.0,19.35483870967742,15.514999999999999,96.85000000000001,3.124193548387097,15.514999999999999,1998,Aug
1998-09-30,6.0,3.0,40.0,5.3149999999999995,65.65999999999998,2.188666666666666,5.3149999999999995,1998,Sep
1998-10-31,13.0,2.0,22.58064516129032,9.018571428571429,65.64999999999999,2.117741935483871,9.018571428571429,1998,Oct
1998-11-30,9.0,3.0,30.0,4.109999999999999,41.25999999999999,1.375333333333333,4.109999999999999,1998,Nov
1998-12-31,11.0,3.0,29.03225806451613,6.336666666666668,61.21,1.9745161290322581,6.336666666666667,1998,Dec
1999-01-31,7.0,5.0,54.83870967741935,9.105882352941178,158.26000000000002,5.105161290322581,9.105882352941176,1999,Jan
1999-02-28,10.0,1.0,25.0,5.865714285714286,43.94000000000001,1.5692857142857146,5.865714285714286,1999,Feb
1999-03-31,9.0,4.0,35.483870967741936,7.751818181818181,87.78999999999999,2.8319354838709674,7.751818181818181,1999,Mar
1999-04-30,13.0,3.0,20.0,3.36,22.000000000000004,0.7333333333333335,3.36,1999,Apr
1999-05-31,9.0,4.0,22.58064516129032,6.54142857142857,47.03,1.5170967741935484,6.54142857142857,1999,May
1999-06-30,12.0,3.0,26.666666666666668,11.286249999999999,93.07,3.102333333333333,11.286249999999999,1999,Jun
1999-07-31,6.0,6.0,38.70967741935484,6.2925,78.63000000000001,2.536451612903226,6.2925,1999,Jul
1999-08-31,14.0,2.0,19.35483870967742,11.435,69.25,2.2338709677419355,11.435,1999,Aug
1999-09-30,5.0,3.0,36.666666666666664,17.980000000000004,200.33999999999997,6.677999999999999,17.980000000000004,1999,Sep
1999-10-31,5.0,2.0,43.333333333333336,6.877692307692308,92.17999999999999,3.072666666666666,6.877692307692308,1999,Oct
1999-11-30,8.0,2.0,26.666666666666668,7.4575,63.879999999999995,2.1293333333333333,7.457499999999999,1999,Nov
1999-12-31,5.0,4.0,38.70967741935484,6.548333333333332,81.78999999999996,2.6383870967741925,6.548333333333332,1999,Dec
2000-01-31,4.0,2.0,32.25806451612903,10.344,107.88,3.48,10.344,2000,Jan
2000-02-29,10.0,3.0,27.586206896551722,11.645,98.42999999999998,3.394137931034482,11.644999999999998,2000,Feb
2000-03-31,8.0,3.0,38.70967741935484,6.376666666666666,79.53,2.565483870967742,6.376666666666666,2000,Mar
2000-04-30,8.0,5.0,36.666666666666664,11.306363636363635,127.85,4.261666666666667,11.306363636363637,2000,Apr
2000-05-31,5.0,6.0,41.935483870967744,10.486923076923075,137.87,4.4474193548387095,10.486923076923075,2000,May
2000-06-30,5.0,2.0,36.666666666666664,7.084545454545454,82.03,2.7343333333333333,7.084545454545454,2000,Jun
2000-07-31,5.0,2.0,35.483870967741936,4.302727272727273,50.82999999999999,1.6396774193548385,4.302727272727273,2000,Jul
